x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.347333115737939927e-05,-2.709159254587293300e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.534259106516497868e-05,-1.614069651102013318e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.731006251475192200e-05,-2.797546019335597913e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.922707184918474800e-05,-1.603393524189655956e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.729204458468631156e-05,-3.822736030836037284e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.441305828891817906e-05,3.405067862509099634e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.347035351105756293e-05,2.697907387172039003e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.522939399934095128e-05,1.584957518591761697e-06
1.000000000001968065e-02,2.000000000000000042e-02,2.112114744109214504e-05,-2.822282889756645362e-06
1.250786195096474304e-02,1.571248485290116861e-02,2.303096620874168200e-05,-1.608724003619042684e-06
1.001089137621805070e-02,1.160955174932709610e-02,2.111393973617796556e-05,-4.642776969332340401e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.912966853915850051e-05,7.726952297469898677e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.729852937075187057e-05,2.779934519505955881e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.494057406898760661e-05,-2.797469597167558406e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.920225905546123587e-05,1.919769396272254783e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.684594328341664566e-05,-1.552772440885890118e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.492048164854670473e-05,-4.484110172690612463e-07
1.250010988546225096e-02,8.340378350422721077e-03,2.301341565905244989e-05,4.465907939993488425e-07
1.250230821631783187e-02,4.265319425319667561e-03,2.302438313936153408e-05,1.580839975187675001e-06
9.999999999982380622e-03,0.000000000000000000e+00,2.111132064389498880e-05,2.790898754705770897e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.880410182979543406e-05,-2.721557575195794065e-06
2.229057790894281230e-02,1.573964084225819640e-02,3.049140664086450505e-05,-1.466959319894996631e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.866839729833072992e-05,-3.736960890010670681e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.686437920175845624e-05,7.579420887421145495e-07
1.499999999996644642e-02,0.000000000000000000e+00,2.493050324505114747e-05,2.770303741871940258e-06
2.500000000006815173e-02,2.000000000000000042e-02,3.281363716353846201e-05,-2.634225887204316741e-06
1.736733342155067847e-02,3.000099772614507956e-03,2.675412542642608966e-05,1.893885943249981579e-06
2.737020972161973223e-02,1.536258464470066816e-02,3.437306596392905274e-05,-1.257439874699570687e-06
2.407292757175145612e-02,1.212333826448509094e-02,3.163251268722373435e-05,-4.953789781115269534e-07
2.403424346654977825e-02,8.013607373164404607e-03,3.163575392224411058e-05,4.222179662889766836e-07
2.176807272964541642e-02,3.651999281076618101e-03,3.014114673794481163e-05,1.604946803255050440e-06
1.999999999994713298e-02,0.000000000000000000e+00,2.878869662414994580e-05,2.696853146619425072e-06
3.000000000007796777e-02,2.000000000000000042e-02,3.709542478203559242e-05,-2.729960827505225511e-06
3.223980835074959084e-02,1.637614860173535261e-02,3.851814084528661178e-05,-1.708512999913926174e-06
2.764584684622986219e-02,1.069619382382120017e-02,3.398876917737419210e-05,-1.811085641481200599e-07
2.678338009723399069e-02,3.694726752866445141e-03,3.401244415697867829e-05,1.420572596891668528e-06
2.499999999992509950e-02,0.000000000000000000e+00,3.277857242131384402e-05,2.549447390157941427e-06
3.500000000009727275e-02,2.000000000000000042e-02,4.186644768369330048e-05,-3.731099546031212310e-06
3.034893987109881994e-02,1.312535325138144450e-02,3.618140686582681464e-05,-6.905387947848504660e-07
2.940025161316464283e-02,6.798949907153682345e-03,3.552068145912277915e-05,5.925341745251673356e-07
3.659154054795421551e-02,1.654894436243325995e-02,4.273540959572469784e-05,-2.994555720529165604e-06
3.427330785288551507e-02,1.320679813145571833e-02,3.901221983246939235e-05,-7.858259813965389729e-07
3.189043796489815508e-02,1.002599308788085057e-02,3.638662102596380176e-05,-2.856263185944152058e-08
2.999999999992067692e-02,0.000000000000000000e+00,3.710513553593862402e-05,2.608012004519082736e-06
3.185718389473046752e-02,3.428475384262190048e-03,3.820841193279340861e-05,1.639370787531294154e-06
4.000000000010710266e-02,2.000000000000000042e-02,4.612305331357174313e-05,-5.068585667110831559e-06
3.395947164385887396e-02,6.579724727082873412e-03,3.884182414618720427e-05,7.576552556089470892e-07
4.008256148114600070e-02,1.602455628455249498e-02,4.622825625838978463e-05,-3.860302318215812410e-06
3.799999999647134252e-02,1.346410161310048967e-02,4.247136339130169654e-05,-2.384784982888516774e-06
