x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.265178968837177336e-05,-3.030745529532377927e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.443047147371773031e-05,-1.804429175094570054e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.629924260567833195e-05,-3.112892300156364720e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.812315140054135090e-05,-1.783430532507314449e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.628268182147201080e-05,-4.270744979845192385e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.354487996575424278e-05,3.808740827016187044e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.264726462577693496e-05,3.016070449520207477e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.432156458472374188e-05,1.769641039490736657e-06
1.000000000001968065e-02,2.000000000000000042e-02,1.992510602465413376e-05,-3.135629830799467064e-06
1.250786195096474304e-02,1.571248485290116861e-02,2.174011398719389562e-05,-1.789154611514223486e-06
1.001089137621805070e-02,1.160955174932709610e-02,1.991586564442235569e-05,-5.170006268138733328e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.803000294652367267e-05,8.583292437202153768e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.628571123014556607e-05,3.090998677976549681e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.355943642141985220e-05,-3.112046912064848782e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.809848431461688571e-05,2.132566877551939947e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.536661346157687683e-05,-1.733641628585412879e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.353353288539135107e-05,-5.005058403213803116e-07
1.250010988546225096e-02,8.340378350422721077e-03,2.172150487304249955e-05,4.953466534799789293e-07
1.250230821631783187e-02,4.265319425319667561e-03,2.173293605595789509e-05,1.755880592770954884e-06
9.999999999982380622e-03,0.000000000000000000e+00,1.991393256230120258e-05,3.098338505971904945e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.723484757208214345e-05,-3.038981135250106707e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.882973969981259977e-05,-1.649504013613706174e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.709308256694368568e-05,-4.210136547388504843e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.538107247889875054e-05,8.458794858559974536e-07
1.499999999996644642e-02,0.000000000000000000e+00,2.354856498611658560e-05,3.079755010077834064e-06
2.500000000006815173e-02,2.000000000000000042e-02,3.104911319175540077e-05,-2.960113200711676092e-06
1.736733342155067847e-02,3.000099772614507956e-03,2.528132270739140883e-05,2.110967886040428423e-06
2.737020972161973223e-02,1.536258464470066816e-02,3.252241077938543973e-05,-1.430627850487527524e-06
2.407292757175145612e-02,1.212333826448509094e-02,2.990039175755748374e-05,-5.617587682037501756e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.990955098621551967e-05,4.792898962247825254e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.850263663911088772e-05,1.801950780292804926e-06
1.999999999994713298e-02,0.000000000000000000e+00,2.721987433054689858e-05,3.010595700926745621e-06
3.000000000007796777e-02,2.000000000000000042e-02,3.511413176759536626e-05,-3.053281769120028691e-06
3.223980835074959084e-02,1.637614860173535261e-02,3.647214063808193560e-05,-1.891331447478881555e-06
2.764584684622986219e-02,1.069619382382120017e-02,3.212238378531331840e-05,-2.077292796619937822e-07
2.678338009723399069e-02,3.694726752866445141e-03,3.218040774387914742e-05,1.610796220194956859e-06
2.499999999992509950e-02,0.000000000000000000e+00,3.101323292444884891e-05,2.863474574891136338e-06
3.500000000009727275e-02,2.000000000000000042e-02,3.966477647150299187e-05,-4.025576822223287240e-06
3.034893987109881994e-02,1.312535325138144450e-02,3.422787753536129433e-05,-7.843897252262913698e-07
2.940025161316464283e-02,6.798949907153682345e-03,3.360022728082000205e-05,6.777100391244180037e-07
3.659154054795421551e-02,1.654894436243325995e-02,4.049781224591550780e-05,-3.151999684550248458e-06
3.427330785288551507e-02,1.320679813145571833e-02,3.693173524534727400e-05,-8.640642094599399403e-07
3.189043796489815508e-02,1.002599308788085057e-02,3.438221278100403585e-05,-3.299062946599678887e-08
