x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.016283326362697589e-05,-9.552111748940492700e-07
2.443536421825490829e-03,1.590363853821506052e-02,1.153605288683468485e-05,-5.725323072250819688e-07
5.000000000020689284e-03,2.000000000000000042e-02,1.298334602918587276e-05,-1.023913990970136040e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.438888800907015171e-05,-5.886288870613930903e-07
4.999504327919811197e-03,1.133971356405899175e-02,1.297034904526728640e-05,-1.372898942195078932e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.085795053931975695e-05,1.192063799153842847e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.016409846341943616e-05,9.538076629385799819e-07
2.303196849978518534e-03,4.164041640535359398e-03,1.145559730724790424e-05,5.652304505272662877e-07
1.000000000001968065e-02,2.000000000000000042e-02,1.577748061781703403e-05,-1.044592432847034634e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.718044971246940003e-05,-5.916504649415522649e-07
1.001089137621805070e-02,1.160955174932709610e-02,1.577623499332743586e-05,-1.700616214908692044e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.431883626133821026e-05,2.839059899280482219e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.297989760680960173e-05,1.020325641323591727e-06
1.500000000004035952e-02,2.000000000000000042e-02,1.857565639269054454e-05,-1.027189742131580790e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.437285338694658574e-05,7.079150756554502715e-07
1.750371351107557830e-02,1.568022994631965150e-02,1.998225883060465027e-05,-5.568149191216179674e-07
1.501191742996678055e-02,1.156918622891871251e-02,1.857329751819095787e-05,-1.620843885941151448e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.717122676757857711e-05,1.653469191718481112e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.717739685115278163e-05,5.833229806734540011e-07
9.999999999982380622e-03,0.000000000000000000e+00,1.577423025580161319e-05,1.035244233664943416e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.140626772270001169e-05,-9.727432701662588734e-07
2.229057790894281230e-02,1.573964084225819640e-02,2.266424497499377005e-05,-4.988325359737435288e-07
2.000000000005418624e-02,1.139459418740238622e-02,2.133345725442443902e-05,-1.273079983537777995e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.000199543831706207e-05,2.703236277753118380e-07
1.499999999996644642e-02,0.000000000000000000e+00,1.857156513395071977e-05,1.020039881097681228e-06
2.500000000006815173e-02,2.000000000000000042e-02,2.434265330528524789e-05,-9.041638499285452610e-07
1.736733342155067847e-02,3.000099772614507956e-03,1.991177494426900606e-05,6.848756260834103959e-07
2.737020972161973223e-02,1.536258464470066816e-02,2.551346795109336258e-05,-3.973421575886401725e-07
2.407292757175145612e-02,1.212333826448509094e-02,2.353197138087710104e-05,-1.569697795245764256e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.352522967399202979e-05,1.311807967510831359e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.239675907347202065e-05,5.510772417734387338e-07
1.999999999994713298e-02,0.000000000000000000e+00,2.139722047737815060e-05,9.659221368603912679e-07
3.000000000007796777e-02,2.000000000000000042e-02,2.748573209628415380e-05,-9.694063034753100825e-07
3.223980835074959084e-02,1.637614860173535261e-02,2.853147841904815729e-05,-6.479280306878045238e-07
2.764584684622986219e-02,1.069619382382120017e-02,2.530381547815683187e-05,-5.626261617558823818e-08
2.678338009723399069e-02,3.694726752866445141e-03,2.524405509501519715e-05,4.506138650706282815e-07
2.499999999992509950e-02,0.000000000000000000e+00,2.432249410172476729e-05,8.705729601394536351e-07
3.500000000009727275e-02,2.000000000000000042e-02,3.094483236900924934e-05,-1.644490406543873735e-06
3.034893987109881994e-02,1.312535325138144450e-02,2.687675622279136225e-05,-2.203411694523370659e-07
2.940025161316464283e-02,6.798949907153682345e-03,2.639009821099789718e-05,1.706698574998847951e-07
3.659154054795421551e-02,1.654894436243325995e-02,3.158044709071771854e-05,-1.496994709129530603e-06
3.427330785288551507e-02,1.320679813145571833e-02,2.893146388322289191e-05,-3.178828973766632815e-07
3.189043796489815508e-02,1.002599308788085057e-02,2.711838124691024892e-05,-9.321425884225766297e-09
2.999999999992067692e-02,0.000000000000000000e+00,2.749169128552640914e-05,9.171701459772177784e-07
3.185718389473046752e-02,3.428475384262190048e-03,2.830935803226546920e-05,6.051809681547327372e-07
4.000000000010710266e-02,2.000000000000000042e-02,3.409505451442905422e-05,-2.490989604522803492e-06
3.395947164385887396e-02,6.579724727082873412e-03,2.881493484570885912e-05,2.960552233943057497e-07
4.008256148114600070e-02,1.602455628455249498e-02,3.417249687691958416e-05,-2.090141334426844382e-06
3.799999999647134252e-02,1.346410161310048967e-02,3.141273253909794024e-05,-1.478712782809023738e-06
3.599999999999999034e-02,1.000000000000000021e-02,2.809358495008502991e-05,-1.384391150514345835e-08
3.499999999990406618e-02,0.000000000000000000e+00,3.094375765901853046e-05,1.620464311298203045e-06
3.645568234666063390e-02,3.419923700755157954e-03,3.148038172337080481e-05,1.448929077770212490e-06
4.354431765621695483e-02,1.658007629704226146e-02,3.670849390628707287e-05,-1.460205472541053687e-06
