x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,9.643592192238083103e-06,-1.412671636194727013e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.096096465297809590e-05,-8.431763065662620169e-07
5.000000000020689284e-03,2.000000000000000042e-02,1.234939383028095801e-05,-1.476935622836995438e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.369963039861715967e-05,-8.473165197209921337e-07
4.999504327919811197e-03,1.133971356405899175e-02,1.233657005728522213e-05,-2.003670797682707735e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.030778864121100903e-05,1.772624692503791507e-07
0.000000000000000000e+00,0.000000000000000000e+00,9.643195726729276957e-06,1.408362759938829344e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.088247639710849076e-05,8.297312086060080218e-07
1.000000000001968065e-02,2.000000000000000042e-02,1.503371229597538467e-05,-1.495470551172784263e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.638050418930650815e-05,-8.505614130249088614e-07
1.001089137621805070e-02,1.160955174932709610e-02,1.503079508688406555e-05,-2.450277508979474709e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.363163399210660473e-05,4.087808966793585991e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.234377993373396361e-05,1.469362631759787215e-06
1.500000000004035952e-02,2.000000000000000042e-02,1.772305652880220759e-05,-1.478236413591859552e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.368322090450780318e-05,1.016474244850485757e-06
1.750371351107557830e-02,1.568022994631965150e-02,1.907025200929187152e-05,-8.139742691461844432e-07
1.501191742996678055e-02,1.156918622891871251e-02,1.771533505732833034e-05,-2.355338469673466656e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.636999850236037931e-05,2.369265361679739645e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.637675550460314676e-05,8.372096107426657085e-07
9.999999999982380622e-03,0.000000000000000000e+00,1.502871250703992950e-05,1.480399965571076416e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.044377076523501985e-05,-1.425390584520411836e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.164278184789952318e-05,-7.559799173120173318e-07
2.000000000005418624e-02,1.139459418740238622e-02,2.036139540790105624e-05,-1.924065852818845846e-07
1.756628616187659239e-02,7.083180156676254988e-03,1.908633643979542943e-05,3.969365789405909992e-07
1.499999999996644642e-02,0.000000000000000000e+00,1.771749384017898895e-05,1.465508052996992480e-06
2.500000000006815173e-02,2.000000000000000042e-02,2.326702325008742187e-05,-1.360954186583572043e-06
1.736733342155067847e-02,3.000099772614507956e-03,1.900381569892355479e-05,9.958605296898125529e-07
2.737020972161973223e-02,1.536258464470066816e-02,2.437807189955832116e-05,-6.324379359419322331e-07
2.407292757175145612e-02,1.212333826448509094e-02,2.246191580807421596e-05,-2.499108799910750869e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.245914115663030563e-05,2.119646240039778173e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.139043967000804291e-05,8.297878588008840311e-07
1.999999999994713298e-02,0.000000000000000000e+00,2.043380035601012029e-05,1.413399976532847896e-06
3.000000000007796777e-02,2.000000000000000042e-02,2.628731024771737622e-05,-1.426087911592055780e-06
3.223980835074959084e-02,1.637614860173535261e-02,2.728867092930648366e-05,-9.130781874776886333e-07
2.764584684622986219e-02,1.069619382382120017e-02,2.414300379541540722e-05,-9.022360719165014274e-08
2.678338009723399069e-02,3.694726752866445141e-03,2.412202973735310031e-05,7.168303145700982993e-07
2.499999999992509950e-02,0.000000000000000000e+00,2.324501087004997245e-05,1.316084151306894634e-06
3.500000000009727275e-02,2.000000000000000042e-02,2.963117782069802435e-05,-2.105284889391239134e-06
3.034893987109881994e-02,1.312535325138144450e-02,2.566923755762276445e-05,-3.485275799425973391e-07
2.940025161316464283e-02,6.798949907153682345e-03,2.520281917749607323e-05,2.913577293825283942e-07
3.659154054795421551e-02,1.654894436243325995e-02,3.024034240766147445e-05,-1.775377899742549906e-06
3.427330785288551507e-02,1.320679813145571833e-02,2.765245040511152494e-05,-4.287260860812654441e-07
3.189043796489815508e-02,1.002599308788085057e-02,2.585792075485481370e-05,-1.431748163038406915e-08
2.999999999992067692e-02,0.000000000000000000e+00,2.629347318124901575e-05,1.359417524556693873e-06
3.185718389473046752e-02,3.428475384262190048e-03,2.707304790801667169e-05,8.690051819701875274e-07
4.000000000010710266e-02,2.000000000000000042e-02,3.264233252328317702e-05,-2.982546026421841591e-06
3.395947164385887396e-02,6.579724727082873412e-03,2.753707376562774181e-05,4.088688441902142415e-07
4.008256148114600070e-02,1.602455628455249498e-02,3.271670260027740646e-05,-2.364485313809169685e-06
3.799999999647134252e-02,1.346410161310048967e-02,3.006313768978727903e-05,-1.552790830570953533e-06
3.599999999999999034e-02,1.000000000000000021e-02,2.680746954940450816e-05,-2.001538272133020085e-08
3.499999999990406618e-02,0.000000000000000000e+00,2.962883100575617988e-05,2.071125829552789320e-06
3.645568234666063390e-02,3.419923700755157954e-03,3.014190922790451927e-05,1.719573866676778352e-06
4.354431765621695483e-02,1.658007629704226146e-02,3.514093294454574012e-05,-1.738336071724254915e-06
3.800000001440158315e-02,6.535898376547476414e-03,3.003691299330708031e-05,1.513841376328263778e-06
4.500000000009930778e-02,2.000000000000000042e-02,3.565396424405595140e-05,-2.089861467843988051e-06
4.199999999341337553e-02,1.346410161894055421e-02,3.524594771569824857e-05,-1.532623517292194412e-06
3.999999999988339272e-02,0.000000000000000000e+00,3.264046837058158268e-05,2.963746012553311712e-06
3.991743852718539209e-02,3.975443716638409584e-03,3.256614183288367381e-05,2.345687111986516601e-06
4.200000001271150807e-02,6.535898392201238555e-03,3.521972610465009602e-05,1.533974007961458940e-06
4.814281610488382879e-02,1.657152461245835207e-02,3.820980360721979628e-05,-8.876724353640911293e-07
4.604052835765218288e-02,1.342027526630216669e-02,3.774577612952430202e-05,-4.276174322311397425e-07
4.340845946045715498e-02,3.451055641520449357e-03,3.504249719001465080e-05,1.756542627276239657e-06
4.399999999999999745e-02,1.000000000000000021e-02,3.847539260008858816e-05,1.215966544969805121e-09
4.572669215125049758e-02,6.793201870641595724e-03,3.763040921228162460e-05,4.098843626047266350e-07
5.000000000008202050e-02,2.000000000000000042e-02,3.898933916106773600e-05,-1.377998708867700925e-06
4.810956202934860149e-02,9.974006907113978221e-03,3.942491144886249734e-05,-4.476794648211609914e-09
5.321661989747887567e-02,1.630527324474354348e-02,4.116087070621377958e-05,-7.352449236662210350e-07
5.059974838083944326e-02,1.320105008530058667e-02,4.007997749070997735e-05,-3.099969756880642738e-07
4.499999999990338118e-02,0.000000000000000000e+00,3.565161979496753414e-05,2.086419258897988569e-06
4.776019165317300919e-02,3.623851400206113023e-03,3.799416546264397526e-05,8.941592155820352144e-07
4.965106012815805048e-02,6.874646747767843187e-03,3.961359395054227467e-05,3.296092433248006649e-07
5.500000000006743939e-02,2.000000000000000042e-02,4.203798688723842461e-05,-1.334310824684884331e-06
5.235415314576657986e-02,9.303806171408923048e-03,4.113969307119985755e-05,7.139589140865908017e-08
5.823192726590074864e-02,1.634800071899824431e-02,4.389251203158596004e-05,-8.477458394574281769e-07
5.596575651317720057e-02,1.198639263129407627e-02,4.282334470832733207e-05,-2.304773477546883511e-07
4.999999999992336963e-02,0.000000000000000000e+00,3.899552240636967035e-05,1.407065070702407123e-06
5.262979027678832411e-02,4.637415354062316558e-03,4.090474622199505761e-05,6.133168404183330694e-07
6.000000000004473977e-02,2.000000000000000042e-02,4.485002699718052520e-05,-1.431255355024826222e-06
5.592707242380802468e-02,7.876661736037765538e-03,4.282052615027255447e-05,2.308351114397407489e-07
6.263683207866777014e-02,1.699377244503963783e-02,4.628201903524959494e-05,-1.012701251010126326e-06
6.245223312732538223e-02,1.295098852510483123e-02,4.620470939314518530e-05,-4.199479847742711141e-07
5.499999999992169486e-02,0.000000000000000000e+00,4.201601618582955812e-05,1.341601116321397779e-06
5.999999999994173883e-02,8.605405812100062543e-03,4.492039330179512717e-05,1.733066559265747645e-07
5.770942209033401438e-02,4.260359157688499432e-03,4.364002722689836405e-05,7.364451136228601861e-07
6.500000000003829104e-02,2.000000000000000042e-02,4.756911781774459926e-05,-1.483964857152137280e-06
6.750000000002970291e-02,1.566987298109512317e-02,4.890727032530828522e-05,-8.468010227925298585e-07
6.498808256992391619e-02,8.430813770925497594e-03,4.756494397774297224e-05,2.162431782590230955e-07
5.999999999994169719e-02,0.000000000000000000e+00,4.484013127686221504e-05,1.405551620278438983e-06
6.249628648888765070e-02,4.319770053590230030e-03,4.621232665860631680e-05,7.940114404881927694e-07
7.000000000002101763e-02,2.000000000000000042e-02,5.026268953181006180e-05,-1.504430303228262534e-06
6.740051133418925589e-02,1.150685152570313230e-02,4.885556442196053691e-05,-2.332365613626106572e-07
7.279327590094296363e-02,1.613787677442774654e-02,5.175915117985486623e-05,-9.311952036077833461e-07
7.178864413358494734e-02,1.200345815424263413e-02,5.121444579813077928e-05,-3.107149452265205907e-07
6.749385792404123674e-02,4.274392442031135775e-03,4.890249131375823925e-05,8.341498099455370923e-07
7.002157552234662685e-02,8.066666492799884347e-03,5.026482194618963039e-05,2.756679954666103987e-07
6.499999999996169953e-02,0.000000000000000000e+00,4.756340296347858973e-05,1.458822027806234418e-06
7.499999999999830413e-02,2.000000000000000042e-02,5.295271440092129075e-05,-1.513921701701449023e-06
7.633974596214868069e-02,1.633974596214564021e-02,5.366925559937639858e-05,-9.650938571842262085e-07
7.604655695369906543e-02,1.281628742749237222e-02,5.350797549518715842e-05,-4.353325914380694492e-07
7.552570150084221556e-02,7.859064009264705997e-03,5.322660396567060223e-05,3.092962437959112535e-07
6.999999999998168798e-02,0.000000000000000000e+00,5.025826247519356982e-05,1.482060271837119434e-06
7.247855853674463333e-02,4.234115622562914516e-03,5.158717811889898330e-05,8.511180546834766513e-07
8.000000000000000167e-02,2.000000000000000042e-02,5.564417219188147880e-05,-1.518554759028456556e-06
8.000000000000000167e-02,1.499999999998711912e-02,5.563882326192054733e-05,-7.663492768787356939e-07
8.000000000000000167e-02,9.999999999974581305e-03,5.563600199085232139e-05,-1.293482567432376657e-08
7.633974596214371244e-02,3.660254037848154236e-03,5.366691705719253799e-05,9.402450098260485721e-07
7.499999999998001321e-02,0.000000000000000000e+00,5.294890551240152008e-05,1.489338348576792654e-06
8.000000000000000167e-02,4.999999999989158082e-03,5.563705336479786044e-05,7.400791438935368114e-07
8.000000000000000167e-02,0.000000000000000000e+00,5.564035410495414921e-05,1.492264271514822580e-06
