x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.144455761796014866e-05,-1.914313273472557360e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.301645229192356117e-05,-1.141604531550652973e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.467256314341260982e-05,-1.990121730676825976e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.628419301575739447e-05,-1.141217082068962988e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.465724504943099861e-05,-2.708178421503110715e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.223608780431128446e-05,2.404352376152887379e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.144331983833757773e-05,1.907610830443369510e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.292220724544833078e-05,1.122407391870068500e-06
1.000000000001968065e-02,2.000000000000000042e-02,1.787656076779789885e-05,-2.011697975355530334e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.948343105594512549e-05,-1.145296167613496895e-06
1.001089137621805070e-02,1.160955174932709610e-02,1.787215327820975658e-05,-3.301687033246660922e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.620273933521373941e-05,5.504072334572642098e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.466474515536387092e-05,1.978972803957661957e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.108699122200428811e-05,-1.990974097294957233e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.626412728345893498e-05,1.367992646994583412e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.269277959829992306e-05,-1.100278134101619559e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.107496527502723905e-05,-3.180388392457982459e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.947007126040087494e-05,3.186244625354473942e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.947856207302862220e-05,1.126619814180831819e-06
9.999999999982380622e-03,0.000000000000000000e+00,1.786971798324893610e-05,1.990627112408524134e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.433481120427866443e-05,-1.927638591333054512e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.576122694595170225e-05,-1.029960717978594316e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.423051647989745141e-05,-2.621480114201165755e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.271058833081782100e-05,5.368989092028392542e-07
1.499999999996644642e-02,0.000000000000000000e+00,2.107963088180713542e-05,1.972924049125035282e-06
2.500000000006815173e-02,2.000000000000000042e-02,2.770523688660190040e-05,-1.851832697596781003e-06
1.736733342155067847e-02,3.000099772614507956e-03,2.261421901468302448e-05,1.344349082147359324e-06
2.737020972161973223e-02,1.536258464470066816e-02,2.902535938148703029e-05,-8.710753742266860707e-07
2.407292757175145612e-02,1.212333826448509094e-02,2.673199697622100622e-05,-3.439028749339205798e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.673078936442287940e-05,2.924256908138771805e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.546246985211744288e-05,1.128865702348195971e-06
1.999999999994713298e-02,0.000000000000000000e+00,2.432243586380363905e-05,1.910830327026551929e-06
3.000000000007796777e-02,2.000000000000000042e-02,3.130898911388390959e-05,-1.930645791647216153e-06
3.223980835074959084e-02,1.637614860173535261e-02,3.250391958039083548e-05,-1.223531957493036071e-06
2.764584684622986219e-02,1.069619382382120017e-02,2.872869056448383452e-05,-1.246890199022614030e-07
2.678338009723399069e-02,3.694726752866445141e-03,2.872081010178268603e-05,9.863125051493678314e-07
2.499999999992509950e-02,0.000000000000000000e+00,2.767773532228853854e-05,1.791815770128098667e-06
3.500000000009727275e-02,2.000000000000000042e-02,3.530848355701688514e-05,-2.753971663766289142e-06
3.034893987109881994e-02,1.312535325138144450e-02,3.055828138833269333e-05,-4.792937549620582327e-07
2.940025161316464283e-02,6.798949907153682345e-03,3.000204944560101367e-05,4.059992032049525156e-07
3.659154054795421551e-02,1.654894436243325995e-02,3.603626757479970450e-05,-2.273271205993506917e-06
3.427330785288551507e-02,1.320679813145571833e-02,3.293016770712298082e-05,-5.688743713624343452e-07
3.189043796489815508e-02,1.002599308788085057e-02,3.076326792174346271e-05,-1.968322841179978270e-08
2.999999999992067692e-02,0.000000000000000000e+00,3.131662431896935515e-05,1.842664284374037878e-06
3.185718389473046752e-02,3.428475384262190048e-03,3.224543144699841508e-05,1.169074135957731726e-06
4.000000000010710266e-02,2.000000000000000042e-02,3.889622334905607555e-05,-3.830728921933701148e-06
3.395947164385887396e-02,6.579724727082873412e-03,3.279049650959038246e-05,5.453710484720807990e-07
4.008256148114600070e-02,1.602455628455249498e-02,3.898490688888013209e-05,-2.985728781562737946e-06
3.799999999647134252e-02,1.346410161310048967e-02,3.581962871738988074e-05,-1.912493875065085399e-06
3.599999999999999034e-02,1.000000000000000021e-02,3.190690384112728373e-05,-2.716243860852573683e-08
3.499999999990406618e-02,0.000000000000000000e+00,3.530498181047903337e-05,2.707757891328748701e-06
3.645568234666063390e-02,3.419923700755157954e-03,3.591763363108100974e-05,2.201988114017094105e-06
4.354431765621695483e-02,1.658007629704226146e-02,4.187217945352695724e-05,-2.228244194154301577e-06
3.800000001440158315e-02,6.535898376547476414e-03,3.578691125551723749e-05,1.861878873172218138e-06
4.500000000009930778e-02,2.000000000000000042e-02,4.248477989702015561e-05,-2.733984244923407384e-06
4.199999999341337553e-02,1.346410161894055421e-02,4.200292141329843202e-05,-1.888157254249011096e-06
3.999999999988339272e-02,0.000000000000000000e+00,3.889354459771223133e-05,3.804430741310310489e-06
3.991743852718539209e-02,3.975443716638409584e-03,3.880490857559091937e-05,2.959432789979079273e-06
4.200000001271150807e-02,6.535898392201238555e-03,4.197020792687428565e-05,1.886177174590755332e-06
4.814281610488382879e-02,1.657152461245835207e-02,4.554439081778555333e-05,-1.195223062119007939e-06
4.604052835765218288e-02,1.342027526630216669e-02,4.499932253736851136e-05,-5.716116711946390073e-07
4.340845946045715498e-02,3.451055641520449357e-03,4.175354213550116247e-05,2.246933866362411370e-06
4.399999999999999745e-02,1.000000000000000021e-02,4.588292963191947750e-05,8.648237725726803494e-10
4.572669215125049758e-02,6.793201870641595724e-03,4.485966346257649564e-05,5.425297961314016796e-07
5.000000000008202050e-02,2.000000000000000042e-02,4.647315676275863794e-05,-1.868717300219169001e-06
4.810956202934860149e-02,9.974006907113978221e-03,4.702653006670500657e-05,-6.608068063109125788e-09
5.321661989747887567e-02,1.630527324474354348e-02,4.906906244179431661e-05,-1.012172811926795469e-06
5.059974838083944326e-02,1.320105008530058667e-02,4.778770567626177779e-05,-4.321139744055652372e-07
4.499999999990338118e-02,0.000000000000000000e+00,4.248128109280102188e-05,2.727600155472379448e-06
4.776019165317300919e-02,3.623851400206113023e-03,4.528588401292641644e-05,1.197099870275310799e-06
4.965106012815805048e-02,6.874646747767843187e-03,4.723151563865251966e-05,4.528618597975256850e-07
5.500000000006743939e-02,2.000000000000000042e-02,5.011225133429440440e-05,-1.817464934827220874e-06
5.235415314576657986e-02,9.303806171408923048e-03,4.906094975469507067e-05,9.836199317134964864e-08
5.823192726590074864e-02,1.634800071899824431e-02,5.232744290250778248e-05,-1.154194697423627467e-06
5.596575651317720057e-02,1.198639263129407627e-02,5.105860873022585148e-05,-3.183904830872743435e-07
4.999999999992336963e-02,0.000000000000000000e+00,4.648081601889650648e-05,1.904097197407640754e-06
5.262979027678832411e-02,4.637415354062316558e-03,4.876441567460594459e-05,8.444109228322986353e-07
6.000000000004473977e-02,2.000000000000000042e-02,5.346848280356865997e-05,-1.936054617496508686e-06
5.592707242380802468e-02,7.876661736037765538e-03,5.105734100255739783e-05,3.172852381891379986e-07
6.263683207866777014e-02,1.699377244503963783e-02,5.517910540355224787e-05,-1.368163211868450114e-06
6.245223312732538223e-02,1.295098852510483123e-02,5.508903334029971243e-05,-5.689885971504818693e-07
5.499999999992169486e-02,0.000000000000000000e+00,5.008479923224131889e-05,1.824908178625944122e-06
5.999999999994173883e-02,8.605405812100062543e-03,5.355807089303759970e-05,2.354911465556277270e-07
5.770942209033401438e-02,4.260359157688499432e-03,5.202852340330601805e-05,1.002811781164551204e-06
6.500000000003829104e-02,2.000000000000000042e-02,5.671445088422930519e-05,-1.998784283092624833e-06
6.750000000002970291e-02,1.566987298109512317e-02,5.831269002300621535e-05,-1.140268068634407255e-06
6.498808256992391619e-02,8.430813770925497594e-03,5.671189146849883283e-05,2.911054075757165209e-07
5.999999999994169719e-02,0.000000000000000000e+00,5.345619164728257505e-05,1.900140744671864858e-06
6.249628648888765070e-02,4.319770053590230030e-03,5.509668059801445868e-05,1.072578139648166670e-06
7.000000000002101763e-02,2.000000000000000042e-02,5.992981563673837432e-05,-2.022772369934597907e-06
6.740051133418925589e-02,1.150685152570313230e-02,5.825151991778330018e-05,-3.145818915204888611e-07
7.279327590094296363e-02,1.613787677442774654e-02,6.171613612851982325e-05,-1.251871540516263538e-06
7.178864413358494734e-02,1.200345815424263413e-02,6.106618841133200164e-05,-4.182622103432188198e-07
6.749385792404123674e-02,4.274392442031135775e-03,5.830653313767623225e-05,1.121948751675498750e-06
7.002157552234662685e-02,8.066666492799884347e-03,5.993308897997391216e-05,3.700077411413229213e-07
6.499999999996169953e-02,0.000000000000000000e+00,5.670691026577320750e-05,1.963904085663100429e-06
7.499999999999830413e-02,2.000000000000000042e-02,6.314057307149346628e-05,-2.034339631752795055e-06
7.633974596214868069e-02,1.633974596214564021e-02,6.399581635021380042e-05,-1.296991068418283959e-06
7.604655695369906543e-02,1.281628742749237222e-02,6.380335656337027261e-05,-5.854638660173949310e-07
7.552570150084221556e-02,7.859064009264705997e-03,6.346745151014947987e-05,4.147183397584494017e-07
6.999999999998168798e-02,0.000000000000000000e+00,5.992366646405906586e-05,1.991419623458765574e-06
7.247855853674463333e-02,4.234115622562914516e-03,6.151049340722191197e-05,1.142939929463127119e-06
8.000000000000000167e-02,2.000000000000000042e-02,6.635287162734680082e-05,-2.039915652045389712e-06
8.000000000000000167e-02,1.499999999998711912e-02,6.634649707657487951e-05,-1.029704181107960373e-06
8.000000000000000167e-02,9.999999999974581305e-03,6.634307155453700625e-05,-1.816231113958803265e-08
7.633974596214371244e-02,3.660254037848154236e-03,6.399254704423352710e-05,1.262115684166229464e-06
7.499999999998001321e-02,0.000000000000000000e+00,6.313522888781616894e-05,1.999858772758673919e-06
8.000000000000000167e-02,4.999999999989158082e-03,6.634401347775993770e-05,9.928443953137569351e-07
8.000000000000000167e-02,0.000000000000000000e+00,6.634751315240929807e-05,2.003021614066245577e-06
