x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.029660616660260417e-05,-8.906277756975539235e-07
2.443536421825490829e-03,1.590363853821506052e-02,1.168621086720797851e-05,-5.343868757764295243e-07
5.000000000020689284e-03,2.000000000000000042e-02,1.315062471172008081e-05,-9.603637913753569254e-07
7.531760713421778441e-03,1.568714814725901546e-02,1.457256431100018450e-05,-5.523687434205802425e-07
4.999504327919811197e-03,1.133971356405899175e-02,1.313756563887890032e-05,-1.284388297261638517e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.100048627210720063e-05,1.109880847561484309e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.029813056269001870e-05,8.896145571029994149e-07
2.303196849978518534e-03,4.164041640535359398e-03,1.160499951604089496e-05,5.279403266706479901e-07
1.000000000001968065e-02,2.000000000000000042e-02,1.597732588486511349e-05,-9.815028813227388389e-07
1.250786195096474304e-02,1.571248485290116861e-02,1.739675970331266619e-05,-5.553835337597982867e-07
1.001089137621805070e-02,1.160955174932709610e-02,1.597629709813886353e-05,-1.595685358797625899e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.450181100969727946e-05,2.663568292751418140e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.314747778662896390e-05,9.573164834427518500e-07
1.500000000004035952e-02,2.000000000000000042e-02,1.880791492815439198e-05,-9.639981923840627467e-07
7.499999999985268451e-03,3.089002986201085620e-03,1.455649419694885055e-05,6.646347784161548151e-07
1.750371351107557830e-02,1.568022994631965150e-02,2.023145925066825262e-05,-5.206412005669470978e-07
1.501191742996678055e-02,1.156918622891871251e-02,1.880629020644044452e-05,-1.517891673509536563e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.738766679848469134e-05,1.552944865508738629e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.739379353259329412e-05,5.477164572579944261e-07
9.999999999982380622e-03,0.000000000000000000e+00,1.597432485288971201e-05,9.729150244223788106e-07
2.000000000005424175e-02,2.000000000000000042e-02,2.167125121847601410e-05,-9.090049219828529438e-07
2.229057790894281230e-02,1.573964084225819640e-02,2.294525603430873240e-05,-4.623266154123961893e-07
2.000000000005418624e-02,1.139459418740238622e-02,2.159942782814330185e-05,-1.181068888223438203e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.025185174237174464e-05,2.524499077066264308e-07
1.499999999996644642e-02,0.000000000000000000e+00,1.880403444766792529e-05,9.576276952099516571e-07
2.500000000006815173e-02,2.000000000000000042e-02,2.464139165942821032e-05,-8.395078587659753784e-07
1.736733342155067847e-02,3.000099772614507956e-03,2.015999609909334688e-05,6.411584457598661921e-07
2.737020972161973223e-02,1.536258464470066816e-02,2.582802366020182989e-05,-3.637540423818565439e-07
2.407292757175145612e-02,1.212333826448509094e-02,2.382524784150844124e-05,-1.436152649545070658e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.381795263198808370e-05,1.195184530347025965e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.267401914916615651e-05,5.115516439889655225e-07
1.999999999994713298e-02,0.000000000000000000e+00,2.166232007538212639e-05,9.029402240411842005e-07
3.000000000007796777e-02,2.000000000000000042e-02,2.782057984940248987e-05,-9.051103116128491422e-07
3.223980835074959084e-02,1.637614860173535261e-02,2.887932199778037723e-05,-6.109107434810479616e-07
2.764584684622986219e-02,1.069619382382120017e-02,2.562093638504882038e-05,-5.145501565397173323e-08
2.678338009723399069e-02,3.694726752866445141e-03,2.555499500947856442e-05,4.123869418751671166e-07
2.499999999992509950e-02,0.000000000000000000e+00,2.462140232831612989e-05,8.073070222939193121e-07
3.500000000009727275e-02,2.000000000000000042e-02,3.131649441817265222e-05,-1.582974813352368600e-06
3.034893987109881994e-02,1.312535325138144450e-02,2.721012255577791287e-05,-2.020022869184737340e-07
2.940025161316464283e-02,6.798949907153682345e-03,2.671761197440231125e-05,1.530428408093115836e-07
3.659154054795421551e-02,1.654894436243325995e-02,3.196010325564562339e-05,-1.462483651144659741e-06
3.427330785288551507e-02,1.320679813145571833e-02,2.928749879165332828e-05,-3.027339014000243071e-07
3.189043796489815508e-02,1.002599308788085057e-02,2.746116167707218878e-05,-8.634090047905440888e-09
2.999999999992067692e-02,0.000000000000000000e+00,2.782656356362592576e-05,8.546030147691641139e-07
3.185718389473046752e-02,3.428475384262190048e-03,2.865493145339835995e-05,5.680262356941882731e-07
4.000000000010710266e-02,2.000000000000000042e-02,3.450591896755792972e-05,-2.429544062071193278e-06
3.395947164385887396e-02,6.579724727082873412e-03,2.917003690340912110e-05,2.804173351863552818e-07
4.008256148114600070e-02,1.602455628455249498e-02,3.458425168817060290e-05,-2.059693711487844501e-06
3.799999999647134252e-02,1.346410161310048967e-02,3.179349659746274174e-05,-1.475140045971404030e-06
3.599999999999999034e-02,1.000000000000000021e-02,2.844695179525926436e-05,-1.301826488045052879e-08
3.499999999990406618e-02,0.000000000000000000e+00,3.131558871379788608e-05,1.560291808727347455e-06
3.645568234666063390e-02,3.419923700755157954e-03,3.185920450155671491e-05,1.415282728787960923e-06
4.354431765621695483e-02,1.658007629704226146e-02,3.715145023068940441e-05,-1.425514360735373833e-06
3.800000001440158315e-02,6.535898376547476414e-03,3.176923534932795090e-05,1.444442926130014007e-06
4.500000000009930778e-02,2.000000000000000042e-02,3.769500507891906032e-05,-1.570489651770998063e-06
4.199999999341337553e-02,1.346410161894055421e-02,3.724144525419349175e-05,-1.454699972412767547e-06
3.999999999988339272e-02,0.000000000000000000e+00,3.450468125591481976e-05,2.419263619228100174e-06
3.991743852718539209e-02,3.975443716638409584e-03,3.442640605511065643e-05,2.049415172385228255e-06
4.200000001271150807e-02,6.535898392201238555e-03,3.721718652430885602e-05,1.464837314030766120e-06
4.814281610488382879e-02,1.657152461245835207e-02,4.035573885715372500e-05,-5.781414985584777223e-07
4.604052835765218288e-02,1.342027526630216669e-02,3.984063451253918139e-05,-2.906330038080770982e-07
4.340845946045715498e-02,3.451055641520449357e-03,3.705054947107176401e-05,1.452157386098118863e-06
4.399999999999999745e-02,1.000000000000000021e-02,4.056373240412995636e-05,2.738793908666416992e-09
4.572669215125049758e-02,6.793201870641595724e-03,3.972318140548775084e-05,2.924000217313925892e-07
5.000000000008202050e-02,2.000000000000000042e-02,4.118405471150480776e-05,-8.646092069855509874e-07
4.810956202934860149e-02,9.974006907113978221e-03,4.154949120026301844e-05,-1.640559492419132065e-09
5.321661989747887567e-02,1.630527324474354348e-02,4.345574851486011633e-05,-4.222088023838481890e-07
5.059974838083944326e-02,1.320105008530058667e-02,4.229300625378284089e-05,-1.631335172974617501e-07
4.499999999990338118e-02,0.000000000000000000e+00,3.769410161701345079e-05,1.572610584974709875e-06
4.776019165317300919e-02,3.623851400206113023e-03,4.013133406114797878e-05,6.004825514500591281e-07
4.965106012815805048e-02,6.874646747767843187e-03,4.180053048254296345e-05,1.915786946670163697e-07
5.500000000006743939e-02,2.000000000000000042e-02,4.438946051751174997e-05,-8.168988282053783313e-07
