x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.311211999193573888e-05,-1.874400606381697693e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.490176937517834678e-05,-1.118964107189001563e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.678802293581780852e-05,-1.961867278271149967e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.862219436334620711e-05,-1.125623089103837636e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.677061492228598005e-05,-2.660005833653196160e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.401463913252289346e-05,2.351510456586903178e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.311172887508343274e-05,1.868838525223249397e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.479525923974573510e-05,1.101302529232200646e-06
1.000000000001968065e-02,2.000000000000000042e-02,2.043441478078463733e-05,-1.987156670810604553e-06
1.250786195096474304e-02,1.571248485290116861e-02,2.226402031279560681e-05,-1.129994247905306878e-06
1.001089137621805070e-02,1.160955174932709610e-02,2.043062375972213624e-05,-3.254850556360814500e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.852988679057150835e-05,5.430655804992958649e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.678061087592075919e-05,1.951977676731918232e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.408754285790683868e-05,-1.963781260539377390e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.859999595331395344e-05,1.350528957798033295e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.591799298538880605e-05,-1.080563677976321442e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.407758287562158190e-05,-3.127475444892955991e-07
1.250010988546225096e-02,8.340378350422721077e-03,2.224990522187037249e-05,3.148302221341581922e-07
1.250230821631783187e-02,4.265319425319667561e-03,2.225900360698949160e-05,1.112372874863543734e-06
9.999999999982380622e-03,0.000000000000000000e+00,2.042779301118502128e-05,1.967267376085958197e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.778328384506183275e-05,-1.892043813240750965e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.941292817585434061e-05,-1.001994649045634817e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.767253580561795112e-05,-2.550306430898925142e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.594010907784628230e-05,5.268584028613938294e-07
1.499999999996644642e-02,0.000000000000000000e+00,2.408012935654125599e-05,1.947037914740853820e-06
2.500000000006815173e-02,2.000000000000000042e-02,3.161825858943762441e-05,-1.804327791392139136e-06
1.736733342155067847e-02,3.000099772614507956e-03,2.582761143961241705e-05,1.322357201073057970e-06
2.737020972161973223e-02,1.536258464470066816e-02,3.312871257003284432e-05,-8.364502387178585886e-07
2.407292757175145612e-02,1.212333826448509094e-02,3.052698264391180889e-05,-3.305643226137509395e-07
2.403424346654977825e-02,8.013607373164404607e-03,3.052283059561738065e-05,2.802177695294486481e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.906968960100702061e-05,1.100138350235761086e-06
1.999999999994713298e-02,0.000000000000000000e+00,2.776984103296461663e-05,1.876244006939086050e-06
3.000000000007796777e-02,2.000000000000000042e-02,3.572117114108546701e-05,-1.892593882412683063e-06
3.223980835074959084e-02,1.637614860173535261e-02,3.708156441827515135e-05,-1.214198463172260445e-06
2.764584684622986219e-02,1.069619382382120017e-02,3.281249921952751635e-05,-1.192626551160053905e-07
2.678338009723399069e-02,3.694726752866445141e-03,3.278068044752103637e-05,9.481972874001670435e-07
2.499999999992509950e-02,0.000000000000000000e+00,3.158859585698319650e-05,1.744591577651222260e-06
3.500000000009727275e-02,2.000000000000000042e-02,4.026179840590710844e-05,-2.812652859507335437e-06
3.034893987109881994e-02,1.312535325138144450e-02,3.488426544706562770e-05,-4.610937644556730772e-07
2.940025161316464283e-02,6.798949907153682345e-03,3.425058430637802060e-05,3.843715908576282085e-07
3.659154054795421551e-02,1.654894436243325995e-02,4.108924564775186760e-05,-2.381481259714144359e-06
3.427330785288551507e-02,1.320679813145571833e-02,3.757737590920007188e-05,-5.712469633342212326e-07
3.189043796489815508e-02,1.002599308788085057e-02,3.514451189716320188e-05,-1.895131223200921859e-08
2.999999999992067692e-02,0.000000000000000000e+00,3.572949316315720566e-05,1.803613658186638174e-06
3.185718389473046752e-02,3.428475384262190048e-03,3.678887382910669659e-05,1.154657219996153377e-06
4.000000000010710266e-02,2.000000000000000042e-02,4.435345749727584230e-05,-3.998549322556634375e-06
3.395947164385887396e-02,6.579724727082873412e-03,3.742100542217138533e-05,5.442107019156752027e-07
4.008256148114600070e-02,1.602455628455249498e-02,4.445449365693848628e-05,-3.179939507387767968e-06
3.799999999647134252e-02,1.346410161310048967e-02,4.084968157336475817e-05,-2.097667729918500065e-06
3.599999999999999034e-02,1.000000000000000021e-02,3.643267008002307070e-05,-2.656214267137261312e-08
3.499999999990406618e-02,0.000000000000000000e+00,4.025874035570061442e-05,2.767289706917803283e-06
3.645568234666063390e-02,3.419923700755157954e-03,4.095575115577831493e-05,2.306572578982976569e-06
4.354431765621695483e-02,1.658007629704226146e-02,4.774876478631872418e-05,-2.331320943559154268e-06
3.800000001440158315e-02,6.535898376547476414e-03,4.081432624112663532e-05,2.045551287980169963e-06
4.500000000009930778e-02,2.000000000000000042e-02,4.844571095885136247e-05,-2.792001585131338221e-06
4.199999999341337553e-02,1.346410161894055421e-02,4.789021537148591498e-05,-2.070327034759782120e-06
3.999999999988339272e-02,0.000000000000000000e+00,4.435100156554304710e-05,3.973748987353544454e-06
3.991743852718539209e-02,3.975443716638409584e-03,4.425002541454512746e-05,3.155141629816709381e-06
4.200000001271150807e-02,6.535898392201238555e-03,4.785486417361392038e-05,2.072844250236762315e-06
4.814281610488382879e-02,1.657152461245835207e-02,5.191565519794974162e-05,-1.179275395116037247e-06
4.604052835765218288e-02,1.342027526630216669e-02,5.128352164983710615e-05,-5.689404237313534032e-07
4.340845946045715498e-02,3.451055641520449357e-03,4.761526685413152208e-05,2.356632438676810827e-06
4.399999999999999745e-02,1.000000000000000021e-02,5.227187366393947382e-05,1.762647237526694418e-09
4.572669215125049758e-02,6.793201870641595724e-03,5.112716426469852331e-05,5.463892962573335840e-07
5.000000000008202050e-02,2.000000000000000042e-02,5.297498164584036381e-05,-1.828113576613779375e-06
4.810956202934860149e-02,9.974006907113978221e-03,5.355999114060431578e-05,-5.841240932642922490e-09
5.321661989747887567e-02,1.630527324474354348e-02,5.592391662981766216e-05,-9.724698943345086217e-07
5.059974838083944326e-02,1.320105008530058667e-02,5.445387058531462872e-05,-4.089519324609393815e-07
4.499999999990338118e-02,0.000000000000000000e+00,4.844265610058811949e-05,2.787762387737617731e-06
4.776019165317300919e-02,3.623851400206113023e-03,5.162294419114996964e-05,1.189234936376475308e-06
4.965106012815805048e-02,6.874646747767843187e-03,5.382023668213443176e-05,4.361312635521264663e-07
5.500000000006743939e-02,2.000000000000000042e-02,5.711613405834797287e-05,-1.768606389869528326e-06
5.235415314576657986e-02,9.303806171408923048e-03,5.589181931434316725e-05,9.442389094698019832e-08
5.823192726590074864e-02,1.634800071899824431e-02,5.963498128627962847e-05,-1.123788677806043168e-06
5.596575651317720057e-02,1.198639263129407627e-02,5.818119959758491743e-05,-3.046261601939621695e-07
4.999999999992336963e-02,0.000000000000000000e+00,5.298333128443124748e-05,1.867487794492123277e-06
5.262979027678832411e-02,4.637415354062316558e-03,5.557577256036631580e-05,8.112105212338277927e-07
6.000000000004473977e-02,2.000000000000000042e-02,6.093602724666773873e-05,-1.899751505395832427e-06
