x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.334063104284856985e-05,-2.680098993750040922e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.519137499966767159e-05,-1.596762427607857182e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.713937052847875868e-05,-2.767619605364395956e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.903738999260256754e-05,-1.586244955063885418e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.712152925894576939e-05,-3.781767364010474233e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.427105651575894698e-05,3.368537766785581351e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.333769086663678996e-05,2.668976600234793737e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.507930501081837608e-05,1.567972072308561797e-06
1.000000000001968065e-02,2.000000000000000042e-02,2.091270322564811558e-05,-2.792115831187654493e-06
1.250786195096474304e-02,1.571248485290116861e-02,2.280361222891597929e-05,-1.591519850733972404e-06
1.001089137621805070e-02,1.160955174932709610e-02,2.090557774737357040e-05,-4.593099345445808549e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.894095407251821544e-05,7.644350450559527798e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.712796356864602963e-05,2.750206186826747080e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.469429187366585228e-05,-2.767548745326716996e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.901282799685925459e-05,1.899248545406800470e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.658081231911613331e-05,-1.536134389566416137e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.467442984813786254e-05,-4.436075856383929176e-07
1.250010988546225096e-02,8.340378350422721077e-03,2.278624444159523907e-05,4.418200309276613498e-07
1.250230821631783187e-02,4.265319425319667561e-03,2.279709861566006353e-05,1.563942913091128350e-06
9.999999999982380622e-03,0.000000000000000000e+00,2.090298257136530245e-05,2.761076819740309761e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.851954770888809299e-05,-2.692392082663307814e-06
2.229057790894281230e-02,1.573964084225819640e-02,3.019018789494578824e-05,-1.451182908149494766e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.838524843929552365e-05,-3.696746753187012473e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.659908016637425838e-05,7.498208458788267738e-07
1.499999999996644642e-02,0.000000000000000000e+00,2.468432740249812421e-05,2.740682311350685371e-06
2.500000000006815173e-02,2.000000000000000042e-02,3.248936454908689478e-05,-2.605908258224625091e-06
1.736733342155067847e-02,3.000099772614507956e-03,2.648989484089522676e-05,1.873608510764868529e-06
2.737020972161973223e-02,1.536258464470066816e-02,3.403339940523959214e-05,-1.243840461498327672e-06
2.407292757175145612e-02,1.212333826448509094e-02,3.132006181659916037e-05,-4.900278507432092444e-07
2.403424346654977825e-02,8.013607373164404607e-03,3.132324440604865415e-05,4.176537198603574922e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.984336968265766723e-05,1.587699241818698169e-06
1.999999999994713298e-02,0.000000000000000000e+00,2.850429782531221977e-05,2.667956530468346733e-06
3.000000000007796777e-02,2.000000000000000042e-02,3.672876994648871833e-05,-2.700684671650662987e-06
3.223980835074959084e-02,1.637614860173535261e-02,3.813737911494388986e-05,-1.690285643458563786e-06
2.764584684622986219e-02,1.069619382382120017e-02,3.365307427658235971e-05,-1.791436124314938842e-07
2.678338009723399069e-02,3.694726752866445141e-03,3.367634281182559216e-05,1.405228144341638598e-06
2.499999999992509950e-02,0.000000000000000000e+00,3.245465936702358477e-05,2.522042580151567267e-06
3.500000000009727275e-02,2.000000000000000042e-02,4.145246742675758728e-05,-3.691800881545413492e-06
3.034893987109881994e-02,1.312535325138144450e-02,3.582390270369452840e-05,-6.830765003549838407e-07
2.940025161316464283e-02,6.798949907153682345e-03,3.516971774725073430e-05,5.861028292892584485e-07
3.659154054795421551e-02,1.654894436243325995e-02,4.231279816066350896e-05,-2.963401186119632115e-06
3.427330785288551507e-02,1.320679813145571833e-02,3.862662339000948674e-05,-7.774761501606172012e-07
3.189043796489815508e-02,1.002599308788085057e-02,3.602728369220678311e-05,-2.825232465863667439e-08
2.999999999992067692e-02,0.000000000000000000e+00,3.673838096342605433e-05,2.580037710940404424e-06
3.185718389473046752e-02,3.428475384262190048e-03,3.783073044793428430e-05,1.621853900476098949e-06
4.000000000010710266e-02,2.000000000000000042e-02,4.566695982987224560e-05,-5.015743922146482469e-06
3.395947164385887396e-02,6.579724727082873412e-03,3.845793933887323341e-05,7.495877093331120963e-07
4.008256148114600070e-02,1.602455628455249498e-02,4.577112255432883329e-05,-3.820475336804231093e-06
3.799999999647134252e-02,1.346410161310048967e-02,4.205138926402290575e-05,-2.360601382737042793e-06
3.599999999999999034e-02,1.000000000000000021e-02,3.739966156695388033e-05,-3.838774694575757322e-08
3.499999999990406618e-02,0.000000000000000000e+00,4.144686300548510414e-05,3.626621905185679238e-06
3.645568234666063390e-02,3.419923700755157954e-03,4.217080806186748439e-05,2.870289627066789850e-06
4.354431765621695483e-02,1.658007629704226146e-02,4.915884220547573507e-05,-2.908836573910319440e-06
3.800000001440158315e-02,6.535898376547476414e-03,4.201003617771057293e-05,2.292954841085893256e-06
4.500000000009930778e-02,2.000000000000000042e-02,4.988273584901962412e-05,-3.665137397767165247e-06
4.199999999341337553e-02,1.346410161894055421e-02,4.931963231917889633e-05,-2.331525398924481037e-06
3.999999999988339272e-02,0.000000000000000000e+00,4.566264515603693530e-05,4.977152756193916872e-06
3.991743852718539209e-02,3.975443716638409584e-03,4.555852986108251362e-05,3.781886816746949423e-06
4.200000001271150807e-02,6.535898392201238555e-03,4.927828444864336215e-05,2.321991135275277333e-06
