x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,9.963679221705503807e-06,-1.151917133448142405e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.131538533964306527e-05,-6.888904040115307716e-07
5.000000000020689284e-03,2.000000000000000042e-02,1.274021649615759146e-05,-1.218892719341212023e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.412465757783786657e-05,-6.999650830381272208e-07
4.999504327919811197e-03,1.133971356405899175e-02,1.272721633159496519e-05,-1.643882438953111095e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.064668687825009506e-05,1.441849646957609813e-07
0.000000000000000000e+00,0.000000000000000000e+00,9.964243175659985894e-06,1.149341612056298380e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.123562848195543784e-05,6.790217773589056364e-07
1.000000000001968065e-02,2.000000000000000042e-02,1.549247370396887981e-05,-1.238670056705268118e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.687404049480791386e-05,-7.030710986823060769e-07
1.001089137621805070e-02,1.160955174932709610e-02,1.549056079192049203e-05,-2.022979226183964781e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.405534691903490662e-05,3.377176151665716364e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.273585600299792145e-05,1.213672146107121389e-06
1.500000000004035952e-02,2.000000000000000042e-02,1.824923504751765771e-05,-1.221276769771985795e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.410843917416204789e-05,8.408201375183322318e-07
1.750371351107557830e-02,1.568022994631965150e-02,1.963311848505873596e-05,-6.673947820948967853e-07
1.501191742996678055e-02,1.156918622891871251e-02,1.824469332794223525e-05,-1.936437134896751743e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.686427589279768211e-05,1.962090463870660138e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.687069045202525491e-05,6.926805225770541328e-07
9.999999999982380622e-03,0.000000000000000000e+00,1.548847317083674563e-05,1.226960721401943595e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.103808674664611863e-05,-1.167412615886520517e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.227327947966416494e-05,-6.093161417355327429e-07
2.000000000005418624e-02,1.139459418740238622e-02,2.096116373140147497e-05,-1.552250995555197065e-07
1.756628616187659239e-02,7.083180156676254988e-03,1.965135470341902987e-05,3.248256435632399069e-07
1.499999999996644642e-02,0.000000000000000000e+00,1.824449703338757190e-05,1.211788502809168661e-06
2.500000000006815173e-02,2.000000000000000042e-02,2.393160609778791355e-05,-1.100323767468833162e-06
1.736733342155067847e-02,3.000099772614507956e-03,1.956418056966916275e-05,8.186796010726724668e-07
2.737020972161973223e-02,1.536258464470066816e-02,2.507890613673970789e-05,-4.980592898524502153e-07
2.407292757175145612e-02,1.212333826448509094e-02,2.312192000227059145e-05,-1.969000667757932122e-07
2.403424346654977825e-02,8.013607373164404607e-03,2.311671941681263517e-05,1.659187659490578138e-07
2.176807272964541642e-02,3.651999281076618101e-03,2.201166632997634675e-05,6.708714821698510706e-07
1.999999999994713298e-02,0.000000000000000000e+00,2.102859080685886900e-05,1.158370772275060249e-06
3.000000000007796777e-02,2.000000000000000042e-02,2.702848935049670793e-05,-1.165666276380214640e-06
3.223980835074959084e-02,1.637614860173535261e-02,2.805671446731581231e-05,-7.622507645761115816e-07
2.764584684622986219e-02,1.069619382382120017e-02,2.485825607944329988e-05,-7.073120868668192087e-08
2.678338009723399069e-02,3.694726752866445141e-03,2.481479341044000525e-05,5.649663904215255657e-07
2.499999999992509950e-02,0.000000000000000000e+00,2.391062227686220685e-05,1.062088264127750309e-06
3.500000000009727275e-02,2.000000000000000042e-02,3.044506156840732166e-05,-1.844268441735352334e-06
3.034893987109881994e-02,1.312535325138144450e-02,2.641373342277088929e-05,-2.753240262768934286e-07
2.940025161316464283e-02,6.798949907153682345e-03,2.593485713777799671e-05,2.226064551490944063e-07
3.659154054795421551e-02,1.654894436243325995e-02,3.107000469826667026e-05,-1.618833454048461382e-06
3.427330785288551507e-02,1.320679813145571833e-02,2.844140475052262250e-05,-3.656456280914619472e-07
3.189043796489815508e-02,1.002599308788085057e-02,2.663328817995490940e-05,-1.142871300366358505e-08
2.999999999992067692e-02,0.000000000000000000e+00,2.703451501329115427e-05,1.107463986031328994e-06
3.185718389473046752e-02,3.428475384262190048e-03,2.783700506264738514e-05,7.190178114222839772e-07
4.000000000010710266e-02,2.000000000000000042e-02,3.354133495877303548e-05,-2.705359792009095665e-06
3.395947164385887396e-02,6.579724727082873412e-03,2.832530403630963831e-05,3.447216721325508717e-07
4.008256148114600070e-02,1.602455628455249498e-02,3.361762937512430987e-05,-2.211158514629986860e-06
3.799999999647134252e-02,1.346410161310048967e-02,3.089708110742962310e-05,-1.513697682637081714e-06
3.599999999999999034e-02,1.000000000000000021e-02,2.759760841183467640e-05,-1.643798360192533509e-08
3.499999999990406618e-02,0.000000000000000000e+00,3.044347360153258408e-05,1.815991734366949219e-06
3.645568234666063390e-02,3.419923700755157954e-03,3.097048731112261692e-05,1.567460632890658265e-06
4.354431765621695483e-02,1.658007629704226146e-02,3.611074831445073359e-05,-1.581886155439265689e-06
3.800000001440158315e-02,6.535898376547476414e-03,3.087191883814069464e-05,1.478953168551040985e-06
4.500000000009930778e-02,2.000000000000000042e-02,3.663770811063048378e-05,-1.830387268977299689e-06
4.199999999341337553e-02,1.346410161894055421e-02,3.620933900358754275e-05,-1.493401219384524417e-06
3.999999999988339272e-02,0.000000000000000000e+00,3.353985294648844821e-05,2.690891261865790384e-06
3.991743852718539209e-02,3.975443716638409584e-03,3.346360892310228384e-05,2.196691827579894606e-06
4.200000001271150807e-02,6.535898392201238555e-03,3.618417952536793087e-05,1.499209755561118565e-06
4.814281610488382879e-02,1.657152461245835207e-02,3.924424285501106351e-05,-7.333379190229483949e-07
4.604052835765218288e-02,1.342027526630216669e-02,3.875594376386191177e-05,-3.591323426313624630e-07
4.340845946045715498e-02,3.451055641520449357e-03,3.601122865483388872e-05,1.604324673747858167e-06
4.399999999999999745e-02,1.000000000000000021e-02,3.948365201497741763e-05,1.970244089655803357e-09
4.572669215125049758e-02,6.793201870641595724e-03,3.863985230391316279e-05,3.511297468849056167e-07
5.000000000008202050e-02,2.000000000000000042e-02,4.004668669045724575e-05,-1.121686839822320763e-06
4.810956202934860149e-02,9.974006907113978221e-03,4.044794150778572997e-05,-3.034040071468861527e-09
5.321661989747887567e-02,1.630527324474354348e-02,4.226651528881741188e-05,-5.790127503825854770e-07
5.059974838083944326e-02,1.320105008530058667e-02,4.114633721725823582e-05,-2.368997564912368359e-07
4.499999999990338118e-02,0.000000000000000000e+00,3.663612243476679231e-05,1.829725697591754126e-06
4.776019165317300919e-02,3.623851400206113023e-03,3.902451879017038687e-05,7.476494126952812102e-07
