x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.161581687000752867e-05,-2.412800524014087218e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.323084106768757436e-05,-1.437299617708173092e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.493028217250658175e-05,-2.488860804686807472e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.658658091169545941e-05,-1.426358555870353374e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.491477933193502824e-05,-3.403420728153732786e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.242751991551278734e-05,3.032706896028886702e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.161298395614977518e-05,2.402486929120969214e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.313285137529034128e-05,1.411056451986439775e-06
1.000000000001968065e-02,2.000000000000000042e-02,1.822305252651143851e-05,-2.510093512828126411e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.987284398871253473e-05,-1.431056497217436325e-06
1.001089137621805070e-02,1.160955174932709610e-02,1.821646917785371296e-05,-4.130915547850270924e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.650234377179850899e-05,6.872439879744072890e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.491992726658871552e-05,2.472869942133919815e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.152312831392794103e-05,-2.488644546958188024e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.656497939581217808e-05,1.707420879644816733e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.316852263310019089e-05,-1.382333835048349387e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.150474094571489824e-05,-3.991523864794569088e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.985738895050826526e-05,3.970932972887259102e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.986701732731392859e-05,1.405951743281751676e-06
9.999999999982380622e-03,0.000000000000000000e+00,1.821427606060018660e-05,2.481855653612265773e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.486120560043660659e-05,-2.422943476709759267e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.631741566530553937e-05,-1.307812688196220972e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.474197326530616295e-05,-3.332438245393678031e-07
