x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
0.000000000000000000e+00,2.000000000000000042e-02,1.115897066457738224e-05,-2.248216397420492570e-06
2.443536421825490829e-03,1.590363853821506052e-02,1.270733756083066082e-05,-1.339436135816168698e-06
5.000000000020689284e-03,2.000000000000000042e-02,1.433703216911458093e-05,-2.321412534006093410e-06
7.531760713421778441e-03,1.568714814725901546e-02,1.592495311009448859e-05,-1.330494438404527639e-06
4.999504327919811197e-03,1.133971356405899175e-02,1.432211075157982898e-05,-3.172258805233370559e-07
1.200419849653199672e-03,8.700490034775468923e-03,1.193736365221761644e-05,2.825730646008596219e-07
0.000000000000000000e+00,0.000000000000000000e+00,1.115648935703394407e-05,2.238862596638645179e-06
2.303196849978518534e-03,4.164041640535359398e-03,1.261356207657826844e-05,1.315259517914644528e-06
1.000000000001968065e-02,2.000000000000000042e-02,1.749387666794359182e-05,-2.341894723299668393e-06
1.250786195096474304e-02,1.571248485290116861e-02,1.907582490052846859e-05,-1.334915024699277361e-06
1.001089137621805070e-02,1.160955174932709610e-02,1.748788614727260287e-05,-3.852613628394713394e-07
7.409146242932020121e-03,7.174654191871871617e-03,1.584426612510610942e-05,6.411744418367440707e-07
4.999999999988138932e-03,0.000000000000000000e+00,1.432745669255338321e-05,2.306780416370456835e-06
1.500000000004035952e-02,2.000000000000000042e-02,2.065763664900940934e-05,-2.321340327614463933e-06
7.499999999985268451e-03,3.089002986201085620e-03,1.590439056685271274e-05,1.593001574277713969e-06
1.750371351107557830e-02,1.568022994631965150e-02,2.223586771047581141e-05,-1.288546534459797496e-06
1.501191742996678055e-02,1.156918622891871251e-02,2.064093511404743652e-05,-3.721051875829363585e-07
1.250010988546225096e-02,8.340378350422721077e-03,1.906127064635900514e-05,3.705701780523125160e-07
1.250230821631783187e-02,4.265319425319667561e-03,1.907036403696609102e-05,1.311760349122066696e-06
9.999999999982380622e-03,0.000000000000000000e+00,1.748572045734721588e-05,2.315834549891360924e-06
2.000000000005424175e-02,2.000000000000000042e-02,2.385792156684927290e-05,-2.258453650217093971e-06
2.229057790894281230e-02,1.573964084225819640e-02,2.525547822210502769e-05,-1.217443217913720855e-06
2.000000000005418624e-02,1.139459418740238622e-02,2.374539975656020480e-05,-3.101385523859818875e-07
1.756628616187659239e-02,7.083180156676254988e-03,2.225111171507318080e-05,6.289673376637410805e-07
