G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
50700000000.0,93400000000.0,0.08,0.0,7.877209716533033e-05,2.802371720295508e-06
51000000000.0,84500000000.0,0.0,0.02,1.3899141292216171e-05,-2.4688233717148883e-06
51000000000.0,84500000000.0,0.002443536421825491,0.01590363853821506,1.5813755694411157e-05,-1.4717859091299356e-06
51000000000.0,84500000000.0,0.005000000000020688,0.02,1.7830454479008566e-05,-2.5606154440294736e-06
51000000000.0,84500000000.0,0.007531760713421778,0.015687148147259015,1.9793692765226967e-05,-1.468093665187713e-06
51000000000.0,84500000000.0,0.004999504327919811,0.011339713564058992,1.781182677183933e-05,-3.489249865404656e-07
51000000000.0,84500000000.0,0.0012004198496531997,0.00870049003477547,1.486271345005726e-05,3.101778592372714e-07
51000000000.0,84500000000.0,0.0,0.0,1.3897165540252004e-05,2.459666468535179e-06
51000000000.0,84500000000.0,0.0023031968499785185,0.004164041640535359,1.569860733731651e-05,1.4464569437068408e-06
51000000000.0,84500000000.0,0.01000000000001968,0.02,2.1733468263324607e-05,-2.586589780927041e-06
51000000000.0,84500000000.0,0.012507861950964745,0.01571248485290117,2.369046618999432e-05,-1.473201396105046e-06
51000000000.0,84500000000.0,0.01001089137621805,0.011609551749327096,2.172750652426468e-05,-4.248428854424925e-07
51000000000.0,84500000000.0,0.007409146242932019,0.007174654191871872,1.969429945333232e-05,7.079129490938718e-07
51000000000.0,84500000000.0,0.004999999999988138,0.0,1.782024090223919e-05,2.5457069671572995e-06
51000000000.0,84500000000.0,0.01500000000004036,0.02,2.5644554982484607e-05,-2.561275276042756e-06
51000000000.0,84500000000.0,0.007499999999985268,0.0030890029862010856,1.976895557326013e-05,1.7591816226661392e-06
