x-coordinate [mm],y-coordinate [mm],x-displacement [mm],y-displacement [mm]
0.6200393900000000,7.0950124399999996,0.0180919900000000,0.0021338506866799
0.6026413100000000,7.6888914699999997,0.0192991900000000,0.0014203106866804
0.5859084000000000,8.2817150500000007,0.0190052100000000,0.0017252906866787
0.5717831600000001,8.8717035499999994,0.0189657000000000,0.0021974506866798
0.5608808599999999,9.4598941599999993,0.0191158400000000,0.0016721106866804
0.5472101300000000,10.0569141599999998,0.0192528400000000,0.0017936706867001
0.5362867800000000,10.6503301599999993,0.0184152400000000,0.0017474706867002
0.5258780300000000,11.2431601000000008,0.0184789900000000,0.0028104606866997
0.5173450600000000,11.8374530300000007,0.0194815899999999,0.0000740906866987
0.5075781500000000,12.4317642799999994,0.0202611200000000,0.0000416806867012
0.4903686300000000,13.0284057499999992,0.0189775800000000,0.0015206706867001
0.4784067000000000,13.6180095300000001,0.0191091400000001,0.0011564006866998
0.4637256900000000,14.2201040600000006,0.0190792200000001,0.0020754006866994
0.4509653500000000,14.8174703999999995,0.0190995500000000,0.0020634206867012
0.4369987500000000,15.4140349099999998,0.0195964200000000,0.0002646906867003
0.4301149200000000,16.0011565800000000,0.0194011300000000,0.0014249206866985
0.4165032200000000,16.5991399900000012,0.0196446700000000,0.0009796606866992
0.4057469300000000,17.1929932200000017,0.0197548900000001,0.0002066506866996
0.3920295900000000,17.7933697799999990,0.0190900199999999,0.0005353706867020
0.3785541700000000,18.3944712599999995,0.0179746399999999,0.0014119906867016
0.3617608300000000,18.9953673099999989,0.0190062599999999,-0.0004661893133004
0.3487371100000000,19.5942385299999984,0.0190589100000000,-0.0003959693132991
0.3207980100000000,20.2471960799999984,0.0140230500000000,0.0007951806867013
1.2580142699999999,-0.2250003400000000,0.0054896700000000,0.0037434606866770
1.2640659500000000,0.3034585000000000,0.0182426500000000,0.0030960606866770
1.2538337300000000,0.8873456400000000,0.0189447500000000,0.0028157106866770
1.2385743300000001,1.4793537200000000,0.0186947300000000,0.0028222606866801
1.2230105199999999,2.0706966699999998,0.0182540700000000,0.0027758106866802
1.2099853199999999,2.6580024799999999,0.0181695400000000,0.0024847406866799
1.1953174499999999,3.2483685200000001,0.0187294100000000,0.0021483706866801
1.1833685599999999,3.8371736400000001,0.0186132900000000,0.0024078206866798
1.1722339799999999,4.4268524899999999,0.0183814700000000,0.0023329806866803
1.1618157099999999,5.0168144799999999,0.0189298300000000,0.0024421706866802
1.1504544999999999,5.6089758300000003,0.0183637600000000,0.0025080306866796
1.1371414900000001,6.2032818199999999,0.0185349800000000,0.0025854706866797
1.1252751900000000,6.7950726299999999,0.0186265200000000,0.0019186606866803
1.1107749300000000,7.3893021200000000,0.0183738000000000,0.0017480906866805
1.0971398900000000,7.9806759300000003,0.0187866000000000,0.0019693906866793
1.0827684399999999,8.5737764500000004,0.0184882400000000,0.0020822006866794
1.0698864600000000,9.1648379299999991,0.0190519100000000,0.0016581206866810
1.0574330999999999,9.7577769599999993,0.0188234900000000,0.0012499706866809
1.0451180799999999,10.3515875899999994,0.0184116900000000,0.0018890406867005
1.0329664800000000,10.9454166799999992,0.0192205900000000,0.0012132206867008
1.0201397500000000,11.5399081700000004,0.0188697400000000,0.0010972006866989
1.0101561299999999,12.1345937199999998,0.0194050300000000,0.0007027106867010
0.9995609900000000,12.7285379200000008,0.0187508300000000,0.0003169406866999
0.9852940299999999,13.3252943100000003,0.0193953700000000,0.0015667906867005
0.9721087400000000,13.9204560199999996,0.0186134000000000,0.0012464806867012
0.9579480800000000,14.5172314500000006,0.0189198700000000,0.0011799906866994
0.9461833800000000,15.1125571999999995,0.0188682900000000,0.0012363406867006
0.9338066200000000,15.7088536300000001,0.0184170300000000,0.0008636606867007
0.9221201700000000,16.3053872300000009,0.0187003500000000,0.0007922406866996
0.9103282900000000,16.9014357599999983,0.0192468800000000,0.0010181806867031
0.8983157899999999,17.4982965600000000,0.0190027000000000,0.0008766406866982
0.8856332000000000,18.0971970000000013,0.0197899800000000,0.0003837506866979
0.8731954600000000,18.6948723699999988,0.0198468600000000,0.0006687606867004
0.8601593500000000,19.2913930700000016,0.0192100600000000,0.0009224806866968
0.8394928200000000,19.9063648999999998,0.0194629100000000,0.0002087106866995
1.7537332100000000,0.0267303300000000,0.0184957299999999,0.0031959206866772
1.7542507999999999,0.5933150700000001,0.0188061200000000,0.0033877706866770
1.7422020100000000,1.1824255800000001,0.0189155500000000,0.0028569106866798
1.7279732399999999,1.7736305600000000,0.0186199600000000,0.0027373206866801
1.7154911200000000,2.3637310299999998,0.0191973500000000,0.0026878406866802
1.7028595000000000,2.9520471000000001,0.0190864900000001,0.0023592906866798
1.6907719999999999,3.5426693100000000,0.0188688000000000,0.0028659406866800
1.6781450000000000,4.1328267500000004,0.0191792100000000,0.0022927306866798
1.6658748900000000,4.7238774200000000,0.0194066200000000,0.0021500706866799
1.6555882600000000,5.3130871400000004,0.0188347400000000,0.0025057806866799
1.6421940500000001,5.9067389500000003,0.0188225300000000,0.0018004906866800
1.6297665100000001,6.4992843200000001,0.0195355700000001,0.0017699706866798
1.6180343100000001,7.0912271000000002,0.0185906900000000,0.0018851406866798
1.6051696899999999,7.6838047600000001,0.0187546700000000,0.0018205806866796
1.5915170600000001,8.2765695499999996,0.0190115099999999,0.0020708606866808
1.5795751700000000,8.8683010499999995,0.0192776800000000,0.0013789406866813
1.5679579600000000,9.4609176500000007,0.0194014400000000,0.0017463506866786
1.5550215800000000,10.0550658899999998,0.0191875400000000,0.0018484206867004
1.5427127100000000,10.6488984500000008,0.0192470099999999,0.0014467806866989
1.5300398200000001,11.2427799600000000,0.0194768800000000,0.0010917606867000
1.5184925200000001,11.8379510400000001,0.0190404300000000,0.0012932406866994
1.5060117100000001,12.4334410399999999,0.0191767400000000,0.0016168106867003
1.4951130600000000,13.0277621900000007,0.0198342100000000,0.0012951806867001
1.4817350700000000,13.6224031599999993,0.0196371400000000,0.0010025206867006
1.4683314300000001,14.2184295800000005,0.0186276400000000,0.0012270706866993
1.4567983099999999,14.8143071699999993,0.0191535100000000,0.0022655906867008
1.4452988200000001,15.4086787399999992,0.0192100600000000,0.0015559006867001
1.4325909900000000,16.0055195400000017,0.0190162700000000,0.0005264806866982
1.4210956900000000,16.6028873799999985,0.0193063600000000,0.0005378706867027
1.4089781100000001,17.1998257599999995,0.0198226100000000,0.0002892106866987
1.3971292600000000,17.7967891800000011,0.0199503200000000,0.0003037406867001
1.3842058300000000,18.3945359699999997,0.0196098300000000,0.0009340006867014
1.3717971000000000,18.9913969999999992,0.0192585900000000,0.0004485406867012
1.3551804500000000,19.5971167400000006,0.0194914400000000,-0.0000479793133010
1.3270140900000000,20.2466402999999993,0.0127148000000000,0.0019166506867023
2.2546531600000002,0.3059168600000000,0.0190060600000002,0.0031717006866770
2.2460698299999997,0.8878511700000000,0.0192425200000002,0.0029268806866770
2.2340466599999997,1.4775785100000001,0.0188397200000001,0.0026503306866799
2.2218857600000002,2.0683549100000000,0.0187574400000001,0.0024097406866801
2.2100951699999998,2.6563166599999999,0.0191617900000001,0.0021529406866803
2.1977700000000002,3.2461310399999999,0.0190835899999999,0.0028216806866803
2.1849075999999998,3.8382627999999999,0.0192781300000000,0.0028954506866801
2.1719926200000002,4.4293323200000003,0.0190861700000000,0.0023345306866798
2.1612931600000000,5.0193893599999999,0.0190954200000000,0.0022840306866803
2.1501766899999999,5.6100608599999999,0.0188250000000001,0.0016732706866804
2.1374138599999997,6.2027074400000002,0.0191214900000001,0.0020562306866800
2.1253578600000003,6.7945395800000004,0.0192097000000000,0.0021611806866799
2.1124155399999998,7.3874851300000000,0.0194425000000000,0.0017679206866799
2.1009658600000001,7.9797613099999998,0.0190711399999999,0.0021300306866801
2.0882599900000001,8.5722241300000004,0.0190051099999999,0.0018458606866805
2.0772063599999999,9.1647059700000000,0.0199909600000001,0.0013419406866806
2.0651510900000001,9.7584549299999992,0.0197075800000000,0.0015566406866814
2.0524655300000001,10.3522568300000000,0.0197139899999999,0.0018518806867007
2.0395853100000001,10.9471244599999995,0.0190824300000000,0.0008485206867004
2.0275077599999998,11.5404355800000005,0.0197009700000000,0.0012348006866993
2.0159734999999999,12.1351370400000000,0.0199486200000000,0.0015107406866992
2.0037264900000000,12.7301989100000004,0.0194055399999999,0.0011074806867004
1.9911109400000000,13.3246483399999995,0.0194015000000000,0.0014698606867007
1.9790113800000000,13.9202270200000005,0.0196791500000000,0.0012522106866992
1.9669324499999998,14.5156398299999996,0.0196861300000001,0.0018917406867001
1.9554629100000001,15.1112954500000001,0.0197649300000000,0.0018948006866992
1.9433690399999999,15.7073309299999995,0.0203018100000000,0.0007309706866998
1.9314502500000001,16.3046510600000012,0.0196734900000000,0.0006020606866990
1.9184900499999999,16.9009368299999991,0.0193349000000000,0.0004826306867010
1.9074649600000000,17.4974522700000001,0.0199947300000000,0.0006098106867007
1.8950862200000000,18.0954449500000010,0.0192580600000001,0.0008908006866974
1.8827681800000000,18.6931192999999993,0.0197439100000000,0.0002767506867016
1.8700162499999999,19.2910032800000018,0.0198270600000000,-0.0000943393133035
1.8517534400000000,19.9093102100000010,0.0190321000000000,0.0008591606866979
2.7487796800000002,0.0302348400000000,0.0199469999999999,0.0022957206866772
2.7519489699999999,0.5941089500000000,0.0193681100000000,0.0025357006866771
2.7403469100000000,1.1839841600000001,0.0191115500000001,0.0024512306866800
2.7308709499999999,1.7717698700000000,0.0192287900000001,0.0021185206866801
2.7178654899999999,2.3608637899999998,0.0189241700000000,0.0026102506866801
2.7046982399999999,2.9515009900000000,0.0194575700000001,0.0024470106866801
2.6929319100000000,3.5416803200000002,0.0189619100000000,0.0027466206866800
2.6801902200000001,4.1336582100000001,0.0192590200000000,0.0021620906866797
2.6690124500000003,4.7232273400000002,0.0192753900000000,0.0016251006866801
2.6572617300000001,5.3147224099999999,0.0190954600000002,0.0020932806866805
2.6456071300000001,5.9075731800000000,0.0194740600000001,0.0015625706866800
2.6335370899999999,6.4988864299999998,0.0194780400000001,0.0020087906866806
2.6210269100000003,7.0903669400000000,0.0191583799999999,0.0023788106866798
2.6093073899999997,7.6823039800000004,0.0189442200000001,0.0020942606866798
2.5965897299999998,8.2756292100000000,0.0190515000000000,0.0016689706866799
2.5849858900000000,8.8673310700000005,0.0194306399999999,0.0014960806866799
2.5735849599999998,9.4605592499999993,0.0195973500000000,0.0015757306866799
2.5616994599999998,10.0554472399999995,0.0200384700000000,0.0017514906867007
2.5499856400000001,10.6492515700000006,0.0196256699999999,0.0013043406866995
2.5371405999999999,11.2438531699999995,0.0200748899999998,0.0011336906867001
2.5252073399999997,11.8368033599999993,0.0197746300000001,0.0015690106867012
2.5134636299999999,12.4319476499999997,0.0200684200000001,0.0010495606867007
2.5017460199999997,13.0266369500000003,0.0195512900000001,0.0012820806866998
2.4887359199999999,13.6222091699999996,0.0194447300000000,0.0013772706867012
2.4773043800000001,14.2188004899999996,0.0196504599999998,0.0008890206867012
2.4656521900000001,14.8137627100000007,0.0196207400000001,0.0010479306866991
2.4531909999999999,15.4088766699999997,0.0196689500000000,0.0012668306867010
2.4418166000000001,16.0058328000000003,0.0197508500000001,0.0010187506867005
2.4288172100000001,16.6037045700000014,0.0201803100000000,0.0007808406866978
2.4174999499999998,17.1991400100000007,0.0200726000000000,0.0010275506867004
2.4060361299999999,17.7956338900000013,0.0204776200000001,0.0005937306866990
2.3935487200000001,18.3940871500000007,0.0203452799999999,0.0006236506866983
2.3810887500000000,18.9924801300000006,0.0200521700000000,0.0003877106866987
2.3666714799999999,19.5960716300000009,0.0204348900000000,0.0004336506866984
3.2206300800000003,-0.2294591700000000,0.0297585900000001,0.0052901406866770
3.2553298100000001,0.3068269000000000,0.0193719300000002,0.0029248306866770
3.2468806800000003,0.8893029000000000,0.0194771600000001,0.0027204306866770
3.2359372799999999,1.4781531200000000,0.0197138899999998,0.0022680706866800
3.2245438599999998,2.0677488600000000,0.0195862399999998,0.0028268606866799
3.2127307500000004,2.6571395500000001,0.0194775699999998,0.0029202606866798
3.2021971899999997,3.2455917099999998,0.0195569700000000,0.0027817306866802
3.1891376300000003,3.8354728900000001,0.0194960300000000,0.0024138906866797
3.1760055999999999,4.4276508200000002,0.0196474699999998,0.0027994706866794
3.1649499499999996,5.0188924000000004,0.0196316100000002,0.0022375306866795
3.1536233999999999,5.6115951199999996,0.0196067599999998,0.0022169306866804
3.1412928700000000,6.2036335600000001,0.0190996600000002,0.0018774106866797
3.1310740499999996,6.7929294100000002,0.0195567800000003,0.0023092506866798
3.1177943700000004,7.3878392100000001,0.0192631899999998,0.0019290906866800
3.1059814599999997,7.9792998600000002,0.0198490900000001,0.0017646806866800
3.0943143099999997,8.5721845200000004,0.0200757000000000,0.0017779006866796
3.0823141999999999,9.1638721899999993,0.0200108599999997,0.0020542206866807
3.0706990999999997,9.7578714699999995,0.0198713500000003,0.0017093406866806
3.0582851599999996,10.3525026300000000,0.0196503600000000,0.0013740706866994
3.0461534600000002,10.9466564700000006,0.0197622399999999,0.0017335706866994
3.0346363199999997,11.5408851099999996,0.0194269100000000,0.0014313906867010
3.0232106400000003,12.1344716800000008,0.0202311499999999,0.0011323406866985
3.0112714000000000,12.7290285000000001,0.0196381900000000,0.0017944806866996
2.9989911899999999,13.3243663199999993,0.0198727200000002,0.0014183506867003
2.9869084699999999,13.9207211100000006,0.0199071000000000,0.0015220806866996
2.9755996499999999,14.5163870500000005,0.0195680500000000,0.0013859906866998
2.9636907600000000,15.1116995799999998,0.0197486800000000,0.0011313206866994
2.9519903899999997,15.7068836300000001,0.0200057300000001,0.0006733306867002
2.9405839899999999,16.3044099399999993,0.0197198200000002,0.0006107906867001
2.9278103900000003,16.9013624200000017,0.0199890599999999,0.0007969906866983
2.9166198400000001,17.4972354199999991,0.0200100100000000,0.0008397506867013
2.9040131499999999,18.0959165400000010,0.0207918900000001,0.0004083006867006
2.8923243100000002,18.6935820899999996,0.0198151799999999,0.0002560306866997
2.8808235799999999,19.2898364600000001,0.0199886900000001,0.0003240806866991
2.8620353299999999,19.9033300199999985,0.0204263400000002,0.0001751906867007
3.7487175800000001,0.0273555800000000,0.0187368400000003,0.0037701406866772
3.7544012000000002,0.5943494400000000,0.0195487700000001,0.0026623406866770
3.7434984900000003,1.1822472500000001,0.0194780099999998,0.0029949006866798
3.7320902000000000,1.7715521700000001,0.0194499900000000,0.0029464606866798
3.7199410300000002,2.3617959700000002,0.0196541500000000,0.0027999206866798
3.7083931100000003,2.9535920199999999,0.0198700199999999,0.0025215706866799
3.6966155900000004,3.5418772000000001,0.0203864599999997,0.0023279106866800
3.6843583300000002,4.1321379800000004,0.0197735799999998,0.0026787906866792
3.6739191900000003,4.7237578400000002,0.0201633399999999,0.0026666306866794
3.6625938399999995,5.3153080599999996,0.0202009900000002,0.0021050606866808
3.6497062700000003,5.9077869099999996,0.0197588500000001,0.0026103206866805
3.6385495399999996,6.4982879599999999,0.0197281600000001,0.0025235906866801
3.6265641300000002,7.0905433899999997,0.0197651400000001,0.0022276506866801
3.6140813400000003,7.6833667099999996,0.0200817999999998,0.0016151906866808
3.6039481999999996,8.2753907000000009,0.0202986400000000,0.0012719606866796
3.5923038800000002,8.8670585299999995,0.0198645000000002,0.0014687606866808
3.5799722599999999,9.4612483100000002,0.0201065400000000,0.0019706106866799
3.5681270099999995,10.0549877599999995,0.0204843900000000,0.0012390506867010
3.5562483399999998,10.6491272099999996,0.0196800599999998,0.0015130306867004
3.5444418200000003,11.2434986699999993,0.0197026899999999,0.0017068806867009
3.5337945099999999,11.8366441899999995,0.0198387599999998,0.0017112806867008
3.5222619599999998,12.4308687700000000,0.0202638500000001,0.0017060506866997
3.5087590700000000,13.0266698299999995,0.0202529800000000,0.0016868206867002
3.4976308200000004,13.6219268400000004,0.0200378099999998,0.0013085906866994
3.4857060700000000,14.2179678099999993,0.0198188900000003,0.0011254306867006
3.4733296999999999,14.8140296800000009,0.0198301800000000,0.0013167906866993
3.4617147199999998,15.4092587299999995,0.0198214600000002,0.0011332406867002
3.4504467400000003,16.0052596999999999,0.0201899700000001,0.0007476606866987
3.4386550800000002,16.6025969700000005,0.0202409499999998,0.0003325506867000
3.4274475799999999,17.1984485400000011,0.0201338899999999,0.0005212406866981
3.4149347399999996,17.7961743500000011,0.0203789700000003,0.0002969606867005
3.4032397500000000,18.3934749199999992,0.0198166900000003,0.0001003106867010
3.3918623700000001,18.9901578700000009,0.0200404299999999,0.0001979106866976
3.3776441000000004,19.5934261800000016,0.0203904799999997,0.0004812406866996
3.3386371099999996,20.2476772400000016,0.0203161500000002,0.0000549306866979
4.2609086999999999,0.3041872500000000,0.0197907599999998,0.0031694906866770
4.2503563900000003,0.8879289600000000,0.0195017399999999,0.0025711106866770
4.2393889900000001,1.4775550200000001,0.0200455800000001,0.0031349006866799
4.2286366400000004,2.0668401599999999,0.0201173799999999,0.0026401506866800
4.2166092600000002,2.6582655100000001,0.0205601500000001,0.0031469706866800
4.2034766200000000,3.2485738000000000,0.0204431800000000,0.0022746906866802
4.1933934500000003,3.8370101999999999,0.0205010999999997,0.0023102906866801
4.1819560200000003,4.4285491199999996,0.0204210499999999,0.0017973806866802
4.1695377000000002,5.0195036399999999,0.0199946799999999,0.0020897406866798
4.1571069899999999,5.6114452400000001,0.0200290100000000,0.0021385506866798
4.1461618299999996,6.2023486800000001,0.0201370700000001,0.0019882206866804
4.1352171799999997,6.7938597300000003,0.0202432500000000,0.0017241406866795
4.1226387999999998,7.3876177399999996,0.0208495100000001,0.0018376106866800
4.1121309600000000,7.9787629200000003,0.0205448100000001,0.0011111306866800
4.1000160899999996,8.5712615700000008,0.0202957800000001,0.0012904406866792
4.0880915000000000,9.1653960699999999,0.0202130800000004,0.0020531006866804
4.0770336399999998,9.7584168899999995,0.0203655600000001,0.0014100806866804
4.0639666999999999,10.3535989199999996,0.0199747299999999,0.0011428306866996
4.0532307500000000,10.9466763000000000,0.0200177700000004,0.0015272306866994
4.0424309699999998,11.5404323499999997,0.0202425699999997,0.0016956806866997
4.0306134199999999,12.1347839200000003,0.0206200399999998,0.0018392406866994
4.0187369700000000,12.7298884399999999,0.0202703999999998,0.0011280406866998
4.0075943199999999,13.3240416800000006,0.0207909099999997,0.0013408206866998
3.9956886999999996,13.9200848199999996,0.0204553999999999,0.0009433106867007
3.9840955800000000,14.5157662500000004,0.0203190799999997,0.0011274006867001
3.9720320400000002,15.1115247200000002,0.0204242899999998,0.0012920106866989
3.9599873800000003,15.7079510800000008,0.0204417800000001,0.0009465006867000
3.9485783799999998,16.3038764200000017,0.0204741400000001,0.0005550806866985
3.9364617900000001,16.9003767099999997,0.0206524699999999,-0.0002676793132999
3.9257103899999999,17.4971386899999999,0.0204096499999999,0.0005138306866996
3.9138878899999998,18.0951344600000006,0.0208540899999998,0.0001577406866993
3.9027726800000000,18.6914391199999983,0.0205438400000002,-0.0002636893132966
3.8914527899999998,19.2894633599999992,0.0203017900000000,-0.0001391593132993
3.8685244000000001,19.9065282299999993,0.0199281000000000,0.0005991606867006
4.7595291499999997,0.0273737700000000,0.0194516099999999,0.0024499206866772
4.7576328600000002,0.5939917900000000,0.0197866499999999,0.0028537006866770
4.7456167799999998,1.1835004899999999,0.0202045399999999,0.0025540306866800
4.7337807900000000,1.7734704699999999,0.0209943899999998,0.0027706806866801
4.7230059100000004,2.3633003600000002,0.0205448099999996,0.0024221106866800
4.7123698599999999,2.9524740299999999,0.0209857599999998,0.0028227806866803
4.7011434599999999,3.5422959399999998,0.0212549300000000,0.0017675106866801
4.6885310100000002,4.1335141599999998,0.0203696300000002,0.0017392606866800
4.6768661199999997,4.7246994400000002,0.0203557000000001,0.0017632706866797
4.6655143600000004,5.3152784799999999,0.0202296999999998,0.0018795206866802
4.6552332800000000,5.9064793599999996,0.0205969800000001,0.0015543306866803
4.6437434499999997,6.4980195099999998,0.0203235700000000,0.0017724906866805
4.6317615800000000,7.0901653700000002,0.0206793400000000,0.0017279306866795
4.6201667999999998,7.6835880999999997,0.0208025300000001,0.0020753206866804
4.6087931900000001,8.2745142400000002,0.0206343400000000,0.0014642006866801
4.5976119100000004,8.8694322099999994,0.0210207799999997,0.0020814106866798
4.5861795499999998,9.4628399600000002,0.0201876200000002,0.0015833706866797
4.5731582700000004,10.0567183000000000,0.0203550999999997,0.0013996506867002
4.5625952200000004,10.6499977599999998,0.0208019700000000,0.0015753206867011
4.5515125999999997,11.2434871300000001,0.0208258699999999,0.0017977806866991
4.5392006499999997,11.8395127400000000,0.0208458000000000,0.0018026706867005
4.5283072000000004,12.4324971699999995,0.0206572199999999,0.0011148006867003
4.5158940799999998,13.0279094200000003,0.0207970799999999,0.0008922806866991
4.5043208000000003,13.6236976799999994,0.0203427700000001,0.0007213706867013
4.4937750699999999,14.2173936899999998,0.0204135000000001,0.0010516806867003
4.4821611299999997,14.8136492000000004,0.0204216000000002,0.0009604106866998
4.4709836400000000,15.4091619600000005,0.0202410000000000,0.0007580106866989
4.4590356900000003,16.0047655199999994,0.0212790899999997,0.0006597606867018
4.4467239699999999,16.6028234599999998,0.0207769299999998,-0.0001025593133015
4.4352495300000001,17.1993584300000002,0.0210401800000000,-0.0000671093132993
4.4254038299999996,17.7955794000000012,0.0209646800000001,0.0001383306866991
4.4133865500000002,18.3934335000000004,0.0209016000000002,0.0000271306866999
4.4013886099999997,18.9902600600000007,0.0211598300000002,0.0003111206866997
4.3890140700000000,19.5900106299999983,0.0205870400000001,0.0007733206867009
4.3548599599999998,20.2437920200000008,0.0228153999999998,0.0014726406866998
5.2230667799999999,-0.2125201300000000,0.0262637300000002,0.0033823306866770
5.2599016999999995,0.3068917200000000,0.0199180600000002,0.0033190706866770
5.2535769499999994,0.8891321000000000,0.0207487000000004,0.0022183006866771
5.2420267999999997,1.4778900300000000,0.0209643399999999,0.0024332206866799
5.2308227100000000,2.0674366900000001,0.0208877799999998,0.0025564806866800
5.2191256299999997,2.6572236899999999,0.0206802599999998,0.0024638106866801
5.2076275499999998,3.2465769099999999,0.0203261699999997,0.0031927806866801
5.1964582500000001,3.8378956700000000,0.0206716199999999,0.0025814206866799
5.1852072499999995,4.4288729800000004,0.0204149400000002,0.0022400806866800
5.1747715599999999,5.0198950699999996,0.0208349399999994,0.0020818406866807
5.1631613999999999,5.6110588600000000,0.0209855299999999,0.0019216306866801
5.1523407699999995,6.2037527099999998,0.0208080200000005,0.0017503306866802
5.1405260999999998,6.7943949100000003,0.0207655500000001,0.0017009506866801
5.1291907800000001,7.3870560899999997,0.0207294299999994,0.0017649206866803
5.1181430799999994,7.9786353500000002,0.0207908500000000,0.0017000906866800
5.1064859599999997,8.5706611000000006,0.0212259399999999,0.0017103906866787
5.0950137699999996,9.1658193699999995,0.0215766899999998,0.0011176906866801
5.0832465500000001,9.7592726600000006,0.0207367099999996,0.0016163206866793
5.0714828999999995,10.3528750100000000,0.0209136100000000,0.0018530306867000
5.0606998499999998,10.9452138500000000,0.0212378800000001,0.0014912506866995
5.0493674799999999,11.5401369200000001,0.0211813400000000,0.0011789606866994
5.0368698700000003,12.1349237999999993,0.0210820200000001,0.0011666306867006
5.0265267299999996,12.7289446500000007,0.0208226800000002,0.0008950206866984
5.0145709399999996,13.3242828099999997,0.0205044500000002,0.0009356606867001
5.0027470200000002,13.9213210499999995,0.0209515200000001,0.0006238906867004
4.9927979000000002,14.5147928499999992,0.0210510999999998,0.0005335606867014
4.9799669699999995,15.1118241799999993,0.0209686100000002,0.0005203906867006
4.9692596699999996,15.7066222100000008,0.0210099200000000,0.0009122006866988
4.9577801099999999,16.3039779100000004,0.0213514699999999,0.0001326206866992
4.9462447400000000,16.9012508900000000,0.0207443200000004,0.0005120506867016
4.9345880800000002,17.4965837999999998,0.0210811099999999,0.0003572806866998
4.9247258000000000,18.0940492699999993,0.0205102100000003,0.0000496306866999
4.9134168699999998,18.6918959600000001,0.0212734999999999,0.0001170906867003
4.8997966699999997,19.2903592500000016,0.0212599400000002,0.0004898106866982
4.8803618699999998,19.9043287100000015,0.0217672100000002,0.0004162006866970
5.7640816699999995,0.0270686700000000,0.0194705500000003,0.0032606506866772
5.7592264999999996,0.5954964000000000,0.0205292500000001,0.0026777706866770
